id_contract;TARGET
17892;0.08533366750402438
17893;0.01742361018920151
17894;0.011115763707565908
17895;0.24938314008263127
17896;0.8689480341332507
17897;0.004572743134793764
17898;0.0330312308881566
17899;0.8651209951061428
17900;0.2513831865542015
17901;0.4441477565744303
17902;0.04573497773777794
17903;0.773489521926713
17904;0.5385592553813123
17905;0.9973720340592224
17906;0.43490066448759723
17907;0.08533366750402438
17908;0.016224443261349534
17909;0.23465913690014498
17910;0.001269731555967293
17911;0.8490230895826041
17912;0.37949917528933863
17913;0.08533366750402438
17914;0.9733065261951147
17915;0.9733065261951147
17916;0.4772059606318706
17917;0.07859464624624367
17918;0.9615891972455698
17919;0.7285667735801683
17920;0.004394552384173675
17921;0.9161244975288532
17922;0.9161244975288532
17923;0.08533366750402438
17924;0.06762604431072217
17925;0.8579598594368959
17926;0.15356233921745785
17927;0.012128822782697215
17928;0.3112519924027318
17929;0.01133591571385042
17930;0.012203547470226634
17931;0.007205182839648769
17932;0.05725639318507523
17933;0.6413846654636648
17934;0.00030367239030029605
17935;0.7119256833487247
17936;0.6413846654636648
17937;0.6814980079308598
17938;0.6814980079308598
17939;0.6814980079308598
17940;0.5007596146538768
17941;0.001343912862399994
17942;0.06846867747898228
17943;0.09305072946083663
17944;0.026476186373633595
17945;0.007617518142920769
17946;0.47234712328152556
17947;0.08196722388149737
17948;0.2971480543507394
17949;0.053239611025849086
17950;0.0006680054262818727
17951;0.07193513653446064
17952;0.10695242905093552
17953;0.9866907528626223
17954;0.07815185560269665
17955;0.05855301926093556
17956;0.911806254100578
17957;0.911806254100578
17958;0.00720174333628578
17959;0.09310465943318906
17960;0.044563892333608336
17961;0.008319190145601712
17962;0.022431359533496453
17963;0.27630377202610185
17964;0.5166012234588196
17965;0.002643083645380626
17966;0.047871541481227686
17967;0.2547876632399314
17968;0.856207433573345
17969;0.5128630303765529
17970;0.0019647313114785855
17971;0.03926091922635175
17972;0.28206789184294656
17973;0.08533366750402438
17974;0.35550580310013113
17975;0.1694069543110474
17976;0.02106996216442718
17977;0.009948572646184322
17978;0.245102910152941
17979;0.0001319965232545719
17980;0.06380523024826217
17981;0.3021430118555019
17982;0.16726117796566614
17983;0.12952783424416545
17984;0.5642280731845106
17985;0.12260064230204805
17986;0.8300125019776928
17987;0.7295566424494204
17988;0.9705465191987107
17989;0.5518034965248968
17990;0.26425435730607494
17991;0.08533366750402438
17992;0.37630134032191326
17993;0.08533366750402438
17994;0.26028258330420834
17995;0.008526956723886096
17996;0.4503791526982335
17997;0.332838829017383
17998;0.007585386045072233
17999;0.003527759326093694
18000;0.38290188264210884
18001;0.9582285841287479
18002;0.4519481512328518
18003;0.991857424536512
18004;0.4821060543971559
18005;0.5685068073636157
18006;0.9397208890521813
18007;0.8661169389696742
18008;0.28849846039373617
18009;0.5385592553813123
18010;0.5139215341519163
18011;0.17721664374464674
18012;0.04311769922666245
18013;0.1938069468412304
18014;0.9768216841310288
18015;0.8127844680969595
18016;0.33828688847324045
18017;0.880364024949864
18018;0.6772065092274465
18019;0.88904061331914
18020;0.0026187262979659193
18021;0.012671635769724401
18022;0.006075453689966966
18023;0.1745164964951673
18024;0.0003351783195114447
18025;0.11799428536410088
18026;0.9716363984893384
18027;0.048052163681583555
18028;0.0005877947319287189
18029;0.9705465191987107
18030;0.9853039525465938
18031;0.8651209951061428
18032;0.027537832989457275
18033;0.8651209951061428
18034;0.08533366750402438
18035;0.000369750757409074
18036;0.5493030921908415
18037;0.00487250500434338
18038;0.8740929786179706
18039;0.9582285841287479
18040;0.1358047444185846
18041;0.8651209951061428
18042;0.2819462900784166
18043;0.2960682010912266
18044;0.09330993199332016
18045;0.004671886780859995
18046;0.9333953659491957
18047;0.0014923002006204747
18048;0.7373821513942515
18049;0.040010365170274426
18050;0.09130181227273464
18051;0.8205670049490805
18052;0.9979919889503082
18053;0.08533366750402438
18054;0.022159149919796315
18055;0.0016054545294077367
18056;0.08127570135531931
18057;0.8460717523013707
18058;0.6125155676459506
18059;0.008495511689768509
18060;0.04178115676341116
18061;0.06331228611469743
18062;0.7578175049838292
18063;0.9705465191987107
18064;0.2516912838421708
18065;0.8651209951061428
18066;0.49504728636403067
18067;0.04961120686954716
18068;0.20340283663781578
18069;0.0015048423440291168
18070;0.03684965302496046
18071;0.9977842070098082
18072;0.24318864323271833
18073;0.00018969243098858216
18074;0.05623300308621247
18075;0.08392495702790667
18076;0.8747172380500878
18077;0.9986439273544795
18078;0.36639824244963864
18079;0.17040581730714374
18080;0.027341439622696848
18081;0.5291299665751178
18082;0.0071931283787646525
18083;0.0010170089099063534
18084;0.13126849627914686
18085;0.49319414334312855
18086;0.19157480813214917
18087;0.02272589510371984
18088;0.01901598538810633
18089;0.3249777529113718
18090;0.9716363984893384
18091;0.8300125019776928
18092;0.8300125019776928
18093;0.8300125019776928
18094;0.9986439273544795
18095;0.3123136693528669
18096;0.9705465191987107
18097;0.8651209951061428
18098;0.07649647254745841
18099;0.2099570802757235
18100;0.9426479152067707
18101;0.5941396199935671
18102;0.18818016353871986
18103;0.0265873278921571
18104;0.05715518716616981
18105;0.08533366750402438
18106;0.821045176319627
18107;0.08923683089217592
18108;0.011926428534226026
18109;0.09108236324627489
18110;0.15742596870624642
18111;0.9333953659491957
18112;0.4618913131511348
18113;0.01626415840247677
18114;0.0017272340820140275
18115;0.005585707636945359
18116;0.009571861932233548
18117;0.013169878539406642
18118;0.00024520152100208524
18119;0.9979919889503082
18120;0.08533366750402438
18121;0.7513882892318511
18122;0.9333953659491957
18123;0.009056148112300126
18124;0.050575499628301185
18125;0.4088041232689334
18126;0.9830106771798461
18127;0.00037362145366287835
18128;0.9705465191987107
18129;0.05616123289073559
18130;0.04421985934743862
18131;0.730510919061659
18132;0.03628602946761558
18133;0.21354568031433535
18134;0.006898754270954505
18135;0.008541343042688282
18136;0.0012457146657650785
18137;0.6527928072266945
18138;0.2235033385898977
18139;0.8690276685034234
18140;0.5890981286492941
18141;0.002375636859388059
18142;0.03621468078449523
18143;0.0001094862238762273
18144;0.005058381105654983
18145;0.9986439273544795
18146;0.009420316871485177
18147;0.04354945248416207
18148;0.9951304089999857
18149;0.11515193183546397
18150;0.9818017105748417
18151;0.005847843912642037
18152;0.23648183759393396
18153;0.006972512451390389
18154;0.9716363984893384
18155;0.8592731325321392
18156;0.8592731325321392
18157;0.8300125019776928
18158;0.9919969069568819
18159;0.010896808086806879
18160;0.006772822709589416
18161;0.13859354241337232
18162;0.11299298518667684
18163;0.4445391883843687
18164;0.18287663563115944
18165;0.07599942694714257
18166;0.016324956629812985
18167;0.43225980676293474
18168;0.09933928345421641
18169;0.4864919566559604
18170;0.10455791880526485
18171;0.012174136514295891
18172;0.8758397409149464
18173;0.9426479152067707
18174;0.0228270798857611
18175;0.008907875886697074
18176;0.022914354833092395
18177;0.005320804433439942
18178;0.9394834194594153
18179;0.9629375855618899
18180;0.9857537281406056
18181;0.5354550100185343
18182;0.2235033385898977
18183;0.09823179227143285
18184;0.014470134071940595
18185;0.0439993587472634
18186;0.3853163887151089
18187;0.5166818179203767
18188;0.16298541690195004
18189;0.07677739269394188
18190;0.934157383891424
18191;0.08533366750402438
18192;0.9866907528626223
18193;0.9979919889503082
18194;0.1590022160473872
18195;0.0008944418603339458
18196;0.0026635446855457936
18197;0.5095426103188955
18198;0.09572770375056955
18199;0.3424342762521669
18200;0.012467080264409963
18201;0.283261094916531
18202;0.027894128625919893
18203;0.9839480405170251
18204;0.2933831197575415
18205;0.059192789805583484
18206;0.2555418674750242
18207;0.11065908531087083
18208;0.3141072217389303
18209;0.3112519924027318
18210;0.9920460697539079
18211;0.13889515845982348
18212;0.8918361052395296
18213;0.9729534777882208
18214;0.8651209951061428
18215;0.32078549374045456
18216;0.8585121939478128
18217;0.9408918021556518
18218;0.7606165882556759
18219;0.00926214950495028
18220;0.0796697455774137
18221;0.010720072592731618
18222;0.8938008092589126
18223;0.9950185157915268
18224;0.13250440074073144
18225;0.07511379890385449
18226;0.9967923915496085
18227;0.029542732262544735
18228;0.935282655439151
18229;0.11356176799010202
18230;0.16779859284922727
18231;0.9001193054400795
18232;0.029380352462513172
18233;0.002325221320543236
18234;0.003509152755668246
18235;0.034007618744059845
18236;0.9716363984893384
18237;0.9062241285061298
18238;0.012712481217580104
18239;0.6677637384239922
18240;0.0021166577597399026
18241;0.28368783636881356
18242;0.08533366750402438
18243;0.027335609217848077
18244;0.9705465191987107
18245;0.012844613476249352
18246;0.13107005289327792
18247;0.9853039525465938
18248;0.058067792622869215
18249;0.49319414334312855
18250;0.12262105116902738
18251;0.05494920958250839
18252;0.036082913106497985
18253;0.03902851272365939
18254;0.044992028499261844
18255;0.9307862664401452
18256;0.0051627872425703235
18257;0.44674041923300556
