id_contract;TARGET
17892;0.10554594408361424
17893;0.173567903901035
17894;0.07592938936125879
17895;0.27865567325487933
17896;0.3153834606709946
17897;0.2818407522321834
17898;0.15251018301731906
17899;0.421976316942217
17900;0.29133207160217445
17901;0.2858887743761517
17902;0.15239345925012518
17903;0.21998898899092745
17904;0.34191790390887944
17905;0.24781728056679758
17906;0.1134547198787113
17907;0.3689876076175018
17908;0.3924610555956145
17909;0.27505940762957526
17910;0.04349804250791868
17911;0.2544589446208402
17912;0.3016796101434704
17913;0.3555568849244678
17914;0.24821841017048732
17915;0.2734494386763287
17916;0.2156511704795614
17917;0.24792460545382683
17918;0.17527510009522643
17919;0.2922261058692529
17920;0.12707230509065012
17921;0.29345999108935744
17922;0.2397148078480107
17923;0.26000510372593855
17924;0.27137234223528145
17925;0.42621023862145213
17926;0.09325321215642289
17927;0.16473497732565448
17928;0.2224767324160732
17929;0.16650807574887044
17930;0.3440282185950817
17931;0.13373047003709526
17932;0.32638760998088384
17933;0.2417863386899055
17934;0.02536196684210193
17935;0.6375484729470917
17936;0.2417863386899055
17937;0.3585140626592476
17938;0.773295909686325
17939;0.28492414635611146
17940;0.2774670931115952
17941;0.19039612455814264
17942;0.30096408984252343
17943;0.12692693207654296
17944;0.1847277532223555
17945;0.16574193541164225
17946;0.22353824993346025
17947;0.4913169330512832
17948;0.2662546122425733
17949;0.23308755288315938
17950;0.09036418087641357
17951;0.2844818085499019
17952;0.2991716286838316
17953;0.19686066740402494
17954;0.18337907174614682
17955;0.15805516653231574
17956;0.258689488984026
17957;0.24670226224149822
17958;0.2321291135600802
17959;0.29559617770797214
17960;0.21832904748849052
17961;0.24191080731863268
17962;0.25315359844449903
17963;0.22327769524614602
17964;0.12937497939751125
17965;0.1557182678476246
17966;0.14181277573510806
17967;0.4193816469836669
17968;0.3151432653377759
17969;0.26540762176472277
17970;0.3366394753688329
17971;0.2769176579325495
17972;0.29724426304776685
17973;0.1767980186205858
17974;0.20234499873289497
17975;0.19402508493308393
17976;0.17370919305788696
17977;0.18933680674759662
17978;0.23818402556379742
17979;0.04760946493175713
17980;0.19137302074734336
17981;0.2556644590530305
17982;0.2842282187597761
17983;0.20961700410658582
17984;0.2320649693059395
17985;0.20414113909600445
17986;0.39191371488518645
17987;0.37323270168682504
17988;0.14186411472048205
17989;0.3634414643801609
17990;0.08874622871223212
17991;0.5029272204912636
17992;0.3756542375714703
17993;0.3720208357314075
17994;0.1426590338026426
17995;0.1743650599052491
17996;0.28209327605211937
17997;0.25615440693318836
17998;0.29055531402034346
17999;0.24428563386921662
18000;0.32717237727971415
18001;0.33572362964326946
18002;0.34260092432436806
18003;0.35358433931998035
18004;0.2240998642897059
18005;0.5193369448877914
18006;0.37140469304529594
18007;0.1925988421590637
18008;0.339866309119794
18009;0.10304181811802167
18010;0.6412849264380521
18011;0.08078528718213962
18012;0.31399743983471845
18013;0.3098541575283614
18014;0.3817542059347402
18015;0.30711501053607654
18016;0.4689370775425011
18017;0.42215963696424746
18018;0.3743269457044734
18019;0.7665874414396822
18020;0.1668539949233951
18021;0.28151716211547084
18022;0.23685208310407962
18023;0.24542572601980933
18024;0.10172310678465697
18025;0.3268868784098137
18026;0.40997710076962146
18027;0.30889822457227367
18028;0.07691488399670374
18029;0.587202645335294
18030;0.5307673435334264
18031;0.732839026151434
18032;0.20630793629324815
18033;0.4286931647878399
18034;0.2847175212972318
18035;0.05150006226898135
18036;0.377778159653596
18037;0.1230360994267002
18038;0.2811063294306964
18039;0.7025229262822106
18040;0.2196292377349828
18041;0.45342608241602156
18042;0.36612848633248485
18043;0.32186475658415403
18044;0.5702703657896413
18045;0.2639309679532791
18046;0.18434333800032227
18047;0.08618728090595958
18048;0.41236285161553965
18049;0.1584809280579394
18050;0.1181280080717562
18051;0.5618455537801854
18052;0.2965098616405066
18053;0.48838636234979066
18054;0.1742596495777186
18055;0.5793371371088631
18056;0.32724003733569906
18057;0.6907920045857107
18058;0.36673190601825223
18059;0.1793623029202855
18060;0.26570422194811877
18061;0.2285286678353066
18062;0.3156237603622548
18063;0.46502711963238264
18064;0.16213618905904398
18065;0.18836791302516923
18066;0.29492864306891214
18067;0.27607691319380107
18068;0.23825636933184197
18069;0.2469944672653482
18070;0.46454375317061325
18071;0.14946454873244386
18072;0.10855685121900234
18073;0.05932463172648913
18074;0.3284105799772751
18075;0.12483204599795643
18076;0.11666314844913558
18077;0.18802510702094122
18078;0.4540988474733375
18079;0.19831512785920935
18080;0.2868151980155529
18081;0.24684622248406388
18082;0.5331682460525673
18083;0.16017049541365852
18084;0.2772693209951872
18085;0.49113258889463485
18086;0.2497125862219288
18087;0.30336688137131496
18088;0.164682001929393
18089;0.3070903436058836
18090;0.38944828785463337
18091;0.36672087319079266
18092;0.38944828785463337
18093;0.3807485594225775
18094;0.5555890512442156
18095;0.17832145693655685
18096;0.7773431254045978
18097;0.6417394134108685
18098;0.2786389058673645
18099;0.28222522352923696
18100;0.565948405306671
18101;0.33054166634041526
18102;0.32240746612072924
18103;0.15504847282265233
18104;0.2915862524725188
18105;0.5241629455341351
18106;0.18566312772814436
